facility_id,measure_id,measure_name,score,footnote,start_date,end_date
050127,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,2023-01-01,2023-12-31
050128,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
050129,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
050131,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
050132,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.21,,2023-01-01,2023-12-31
050133,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
050135,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.3,,2023-01-01,2023-12-31
050136,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
050137,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.84,,2023-01-01,2023-12-31
050138,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,2023-01-01,2023-12-31
050139,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,2023-01-01,2023-12-31
050140,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,2023-01-01,2023-12-31
050145,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
050149,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
050150,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
050152,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
050158,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.17,,2023-01-01,2023-12-31
050159,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,2023-01-01,2023-12-31
050167,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
050168,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
050169,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
050174,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
050179,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,2023-01-01,2023-12-31
050180,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
050191,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.1,,2023-01-01,2023-12-31
050192,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.1,,2023-01-01,2023-12-31
050194,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
050195,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
050197,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
050204,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
050211,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
050222,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,2023-01-01,2023-12-31
050224,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
050226,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.1,,2023-01-01,2023-12-31
050228,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
050230,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.16,,2023-01-01,2023-12-31
050231,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
050232,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
050234,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.9,,2023-01-01,2023-12-31
050235,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
050236,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
050238,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.16,,2023-01-01,2023-12-31
050239,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
050242,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
050243,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
050245,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
050248,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
050254,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
050257,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.18,,2023-01-01,2023-12-31
050261,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
050262,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
050272,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
050276,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.89,,2023-01-01,2023-12-31
050278,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
050279,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
050280,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
050281,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.2,,2023-01-01,2023-12-31
050283,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
050289,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
050290,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
050291,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
050292,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
050295,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
050298,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
050300,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
050301,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,2023-01-01,2023-12-31
050305,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
050308,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
050309,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,2023-01-01,2023-12-31
050313,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,2023-01-01,2023-12-31
050315,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
050320,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
050324,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
050327,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
050329,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
050334,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
050335,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,2023-01-01,2023-12-31
050336,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,2023-01-01,2023-12-31
050342,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
050348,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
050350,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.13,,2023-01-01,2023-12-31
050351,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
050352,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.9,,2023-01-01,2023-12-31
050353,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
050357,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
050360,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
050367,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,2023-01-01,2023-12-31
050373,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.87,,2023-01-01,2023-12-31
050376,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.88,,2023-01-01,2023-12-31
050378,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.16,,2023-01-01,2023-12-31
050380,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
050382,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.22,,2023-01-01,2023-12-31
050390,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
050393,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
050394,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
050396,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
050407,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.86,,2023-01-01,2023-12-31
050411,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.84,,2023-01-01,2023-12-31
050414,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
050417,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.87,,2023-01-01,2023-12-31
050424,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,2023-01-01,2023-12-31
050425,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
050426,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.11,,2023-01-01,2023-12-31
050438,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
050441,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
050444,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
050454,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
050455,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,2023-01-01,2023-12-31
050457,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
050464,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
050468,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.16,,2023-01-01,2023-12-31
050471,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.19,,2023-01-01,2023-12-31
050481,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,2023-01-01,2023-12-31
050485,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,2023-01-01,2023-12-31
050488,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
050492,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
050496,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
050498,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,2023-01-01,2023-12-31
050503,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
050506,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
050510,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.89,,2023-01-01,2023-12-31
050512,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.7,,2023-01-01,2023-12-31
050515,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.81,,2023-01-01,2023-12-31
050516,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
050517,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
050523,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
050526,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.13,,2023-01-01,2023-12-31
050528,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
050534,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,2023-01-01,2023-12-31
050537,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.89,,2023-01-01,2023-12-31
050541,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.89,,2023-01-01,2023-12-31
050543,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
050549,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
050551,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
050557,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,2023-01-01,2023-12-31
050561,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
050567,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
050570,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
050573,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
050580,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.11,,2023-01-01,2023-12-31
050581,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.12,,2023-01-01,2023-12-31
